WELL_ID,DATE,CURRENT,PRESS_DESC,FREQUENCY,PRESS_INT,TEMP_INT,TEMP_MOT,OUT_VOLT,VIBRATION,PRESS_INTK,TEMP_INTK,WellFailure
DEEPWATER-P0WEXD,2020-01-07 05:55:44,,4068.2998,56.0,,226.39999,311.89999,,,,,
DEEPWATER-RGVXVD,2020-01-07 05:58:48,,903.40002,,905.79999,234.29999,234.70001,,0.0,,,
DEEPWATER-RKD3XC,2020-01-07 06:00:00,,0.0,,0.0,32.0,32.0,,0.0,,,
DEEPWATER-CWHG4H,2020-01-07 06:00:00,,0.0,,0.0,32.0,32.0,,,,,
DEEPWATER-5RY0MV,2020-01-07 06:00:00,,,,292.89999,233.60001,294.30002,,,,,
DEEPWATER-MIVF4C,2020-01-07 06:00:00,,1967.2999,,1644.9999,226.8,258.79999,,0.20013572,,,
DEEPWATER-SGG1UU,2020-01-07 06:06:14,,3889.2,,465.0,230.5,334.0,,0.30020356,,,
DEEPWATER-QMGS25,2020-01-07 06:07:27,,0.0,,0.0,-1.5258788999999998e-06,-1.5258788999999998e-06,,0.0,,,
DEEPWATER-RGVXVD,2020-01-07 06:07:48,,903.40002,,905.79999,234.29999,234.70001,,0.0,,,
DEEPWATER-55X0XE,2020-01-07 06:10:27,,4241.0,,647.59998,242.39999,279.70001,,0.40027145,,,
DEEPWATER-RGVXVD,2020-01-07 06:10:48,,903.40002,,905.79999,234.29999,234.70001,,0.0,,,
DEEPWATER-DSU5DC,2020-01-07 06:11:11,,0.0,,0.0,-1.5258788999999998e-06,-1.5258788999999998e-06,,0.0,,,
DEEPWATER-3PEB5I,2020-01-07 06:11:22,,3741.5999,54.5,,232.5,276.30002,,,,,
DEEPWATER-WJXDET,2020-01-07 06:12:08,,94906.898,115.0,94906.898,30.200001,30.200001,,,,,
DEEPWATER-P1BYRC,2020-01-07 06:12:29,,4362.0,,,235.60001,279.90002000000004,,,,,
DEEPWATER-55KSI1,2020-01-07 06:13:32,,4325.5,,401.59998,239.5,271.60001,,0.80054289,,,
DEEPWATER-2MK4DS,2020-01-07 06:14:15,,4031.2,,375.49997,241.3,275.0,,0.30020356,,,
DEEPWATER-P0WEXD,2020-01-07 06:15:44,,4066.8999,56.0,,226.39999,312.39999,,,,,
DEEPWATER-RGVXVD,2020-01-07 06:19:48,,903.40002,,905.79999,234.29999,234.70001,,0.0,,,
DEEPWATER-RKD3XC,2020-01-07 06:20:00,,0.0,,0.0,32.0,32.0,,0.0,,,
DEEPWATER-5RY0MV,2020-01-07 06:20:00,,,,292.89999,233.60001,294.30002,,,,,
DEEPWATER-MIVF4C,2020-01-07 06:20:00,,1964.9999,,1644.7999,226.8,258.79999,,0.10006786,,,
DEEPWATER-CWHG4H,2020-01-07 06:20:00,,0.0,,0.0,32.0,32.0,,,,,
DEEPWATER-RGVXVD,2020-01-07 06:22:48,,903.40002,,905.79999,234.29999,234.70001,,0.0,,,
DEEPWATER-05YWY5,2020-01-07 06:24:26,,0.0,,94906.898,32.0,30.200001,,,,,
DEEPWATER-SGG1UU,2020-01-07 06:26:14,,3883.3999,,458.5,230.5,334.39999,,0.30020356,,,
DEEPWATER-QMGS25,2020-01-07 06:27:27,,0.0,,0.0,-1.5258788999999998e-06,-1.5258788999999998e-06,,0.0,,,
DEEPWATER-DSU5DC,2020-01-07 06:31:11,,0.0,,0.0,-1.5258788999999998e-06,-1.5258788999999998e-06,,0.0,,,
DEEPWATER-3PEB5I,2020-01-07 06:31:22,,,54.5,,,,,,,,
DEEPWATER-RGVXVD,2020-01-07 06:31:48,,903.40002,,905.79999,234.29999,234.70001,,0.0,,,
DEEPWATER-P1BYRC,2020-01-07 06:32:29,,4362.0996,,,235.60001,279.29999,,,,,
DEEPWATER-2MK4DS,2020-01-07 06:34:15,,4034.0999,,364.39999,241.3,274.59998,,0.40027145,,,
DEEPWATER-RGVXVD,2020-01-07 06:34:48,,903.40002,,905.79999,234.29999,234.70001,,0.0,,,
DEEPWATER-P0WEXD,2020-01-07 06:35:44,,4071.1001,56.0,,226.39999,312.10001,,,,,
DEEPWATER-RGVXVD,2020-01-07 06:37:48,,903.40002,,905.79999,234.29999,234.70001,,0.0,,,
DEEPWATER-RKD3XC,2020-01-07 06:40:00,,0.0,,0.0,32.0,32.0,,0.0,,,
DEEPWATER-5RY0MV,2020-01-07 06:40:00,,,,292.79999,233.60001,294.30002,,,,,
DEEPWATER-CWHG4H,2020-01-07 06:40:00,,0.0,,0.0,32.0,32.0,,,,,
DEEPWATER-MIVF4C,2020-01-07 06:40:00,,1973.2,,1644.2,226.8,258.79999,,0.10006786,,,
DEEPWATER-SGG1UU,2020-01-07 06:46:14,,3881.2,,459.39999000000006,230.5,334.60001,,0.30020356,,,
DEEPWATER-QMGS25,2020-01-07 06:47:27,,0.0,,0.0,-1.5258788999999998e-06,-1.5258788999999998e-06,,0.0,,,
DEEPWATER-55X0XE,2020-01-07 06:50:27,,4212.8999,,640.09998,242.39999,280.0,,0.40027145,,,
DEEPWATER-DSU5DC,2020-01-07 06:51:11,,0.0,,0.0,-1.5258788999999998e-06,-1.5258788999999998e-06,,0.0,,,
DEEPWATER-3PEB5I,2020-01-07 06:51:22,,3739.9998,54.5,,232.5,276.39999,,,,,
DEEPWATER-P1BYRC,2020-01-07 06:52:29,,4364.0,,,235.60001,279.70001,,,,,
DEEPWATER-55X0XE,2020-01-07 06:53:27,,4208.8999,,639.59998,242.39999,280.0,,0.30020356,,,
DEEPWATER-55KSI1,2020-01-07 06:53:32,,4322.6001,,401.49997,239.5,271.60001,,0.80054289,,,
DEEPWATER-2MK4DS,2020-01-07 06:54:15,,4040.2,,354.39999,241.3,274.5,,0.30020356,,,
DEEPWATER-P0WEXD,2020-01-07 06:55:44,,4074.8999,56.0,,226.39999,311.89999,,,,,
DEEPWATER-RGVXVD,2020-01-07 06:55:48,,903.40002,,905.79999,234.29999,234.70001,,0.0,,,
DEEPWATER-5RY0MV,2020-01-07 07:00:00,,,,293.0,233.60001,294.39999,,,,,
DEEPWATER-MIVF4C,2020-01-07 07:00:00,,1970.7,,1644.8999,226.8,258.79999,,0.10006786,,,
DEEPWATER-RKD3XC,2020-01-07 07:00:00,,0.0,,0.0,32.0,32.0,,0.0,,,
DEEPWATER-CWHG4H,2020-01-07 07:00:00,,0.0,,0.0,32.0,32.0,,,,,
DEEPWATER-SGG1UU,2020-01-07 07:06:14,,3882.3,,458.89996,230.5,335.10001,,0.30020356,,,
DEEPWATER-RGVXVD,2020-01-07 07:07:48,,903.40002,,905.79999,234.29999,234.70001,,0.0,,,
DEEPWATER-55X0XE,2020-01-07 07:10:27,,4215.0996,,636.19995,242.2,279.70001,,0.30020356,,,
DEEPWATER-3PEB5I,2020-01-07 07:11:22,,3740.7998,54.5,,232.3,276.39999,,,,,
DEEPWATER-WJXDET,2020-01-07 07:12:08,,94906.898,115.0,94906.898,30.200001,30.200001,,,,,
DEEPWATER-55KSI1,2020-01-07 07:13:32,,4323.8999,,401.49997,239.5,271.39999,,0.80054289,,,
DEEPWATER-P0WEXD,2020-01-07 07:15:44,,4076.3999,56.0,,226.39999,311.89999,,,,,
DEEPWATER-RGVXVD,2020-01-07 07:19:48,,903.40002,,905.79999,234.29999,234.70001,,0.0,,,
DEEPWATER-CWHG4H,2020-01-07 07:20:00,,0.0,,0.0,32.0,32.0,,,,,
DEEPWATER-RKD3XC,2020-01-07 07:20:00,,0.0,,0.0,32.0,32.0,,0.0,,,
DEEPWATER-5RY0MV,2020-01-07 07:20:00,,,,293.0,233.60001,294.39999,,,,,
DEEPWATER-MIVF4C,2020-01-07 07:20:00,,1968.3999,,1644.7999,226.8,258.60001,,0.0,,,
DEEPWATER-05YWY5,2020-01-07 07:24:26,,0.0,,94906.898,32.0,30.200001,,,,,
DEEPWATER-RGVXVD,2020-01-07 07:25:48,,903.40002,,905.79999,234.29999,234.70001,,0.0,,,
DEEPWATER-SGG1UU,2020-01-07 07:26:14,,3885.0999,,460.79999,230.5,335.29999,,0.20013572,,,
DEEPWATER-QMGS25,2020-01-07 07:27:27,,0.0,,0.0,-1.5258788999999998e-06,-1.5258788999999998e-06,,0.0,,,
DEEPWATER-55X0XE,2020-01-07 07:30:27,,4209.3999,,632.2999900000001,242.2,279.90002000000004,,0.30020356,,,
DEEPWATER-DSU5DC,2020-01-07 07:31:11,,0.0,,0.0,-1.5258788999999998e-06,-1.5258788999999998e-06,,0.0,,,
DEEPWATER-3PEB5I,2020-01-07 07:31:22,,3739.3999,54.5,,232.5,276.10001,,,,,
DEEPWATER-RGVXVD,2020-01-07 07:31:48,,903.40002,,905.79999,234.29999,234.70001,,0.0,,,
DEEPWATER-WJXDET,2020-01-07 07:32:08,,94906.898,115.0,94906.898,30.200001,30.200001,,,,,
DEEPWATER-P1BYRC,2020-01-07 07:32:29,,4366.2998,,,235.60001,280.0,,,,,
DEEPWATER-55KSI1,2020-01-07 07:33:32,,4324.6001,,401.69998,239.5,271.60001,,0.80054289,,,
DEEPWATER-2MK4DS,2020-01-07 07:34:15,,4052.9998,,337.20001,241.5,274.10001,,0.30020356,,,
DEEPWATER-P0WEXD,2020-01-07 07:35:44,,4076.5999,56.0,,226.39999,312.10001,,,,,
DEEPWATER-MIVF4C,2020-01-07 07:40:00,,1968.3999,,1645.2999,226.8,258.60001,,0.20013572,,,
DEEPWATER-CWHG4H,2020-01-07 07:40:00,,0.0,,0.0,32.0,32.0,,,,,
DEEPWATER-5RY0MV,2020-01-07 07:40:00,,,,293.10001,233.60001,294.30002,,,,,
DEEPWATER-RKD3XC,2020-01-07 07:40:00,,0.0,,0.0,32.0,32.0,,0.0,,,
DEEPWATER-SGG1UU,2020-01-07 07:46:14,,3885.2,,459.89996,230.5,334.89999,,0.40027145,,,
DEEPWATER-3PEB5I,2020-01-07 07:47:22,,,,,232.5,276.30002,,,,,
DEEPWATER-3PEB5I,2020-01-07 07:50:22,,3738.7998,54.5,,232.3,276.30002,,,,,
DEEPWATER-55X0XE,2020-01-07 07:50:27,,4205.7998,,628.7999900000001,242.2,279.90002000000004,,0.40027145,,,
DEEPWATER-DSU5DC,2020-01-07 07:51:11,,0.0,,0.0,-1.5258788999999998e-06,-1.5258788999999998e-06,,0.0,,,
DEEPWATER-3PEB5I,2020-01-07 07:51:22,,3736.8999,54.5,,232.5,276.39999,,,,,
DEEPWATER-WJXDET,2020-01-07 07:52:08,,94906.898,115.0,94906.898,30.200001,30.200001,,,,,
DEEPWATER-P1BYRC,2020-01-07 07:52:29,,4369.2998,,,235.60001,280.19998,,,,,
DEEPWATER-55KSI1,2020-01-07 07:53:32,,4327.0,,401.59998,239.5,271.60001,,0.90061069,,,
DEEPWATER-2MK4DS,2020-01-07 07:54:15,,4061.0999,,329.79999,241.3,273.69998,,0.40027145,,,
DEEPWATER-P0WEXD,2020-01-07 07:55:44,,4072.8999,56.0,,226.39999,312.30002,,,,,
DEEPWATER-RGVXVD,2020-01-07 07:55:48,,903.40002,,905.79999,234.29999,234.70001,,0.0,,,
DEEPWATER-P1BYRC,2020-01-07 07:59:07,,4370.8999,,,235.60001,280.19998,,,,,
DEEPWATER-5RY0MV,2020-01-07 08:00:00,,,,293.0,233.60001,294.39999,,,,,
DEEPWATER-RKD3XC,2020-01-07 08:00:00,,0.0,,0.0,32.0,32.0,,0.0,,,
DEEPWATER-MIVF4C,2020-01-07 08:00:00,,1972.9999,,1645.2999,226.8,258.60001,,0.0,,,
DEEPWATER-CWHG4H,2020-01-07 08:00:00,,0.0,,0.0,32.0,32.0,,,,,
DEEPWATER-SGG1UU,2020-01-07 08:06:14,,3884.3999,,457.39999000000006,230.5,334.89999,,0.30020356,,,
DEEPWATER-QMGS25,2020-01-07 08:07:27,,0.0,,0.0,-1.5258788999999998e-06,-1.5258788999999998e-06,,0.0,,,
DEEPWATER-55X0XE,2020-01-07 08:10:27,,4199.5996,,625.19995,241.7,279.70001,,0.40027145,,,
DEEPWATER-RGVXVD,2020-01-07 08:10:48,,903.40002,,905.79999,234.29999,234.70001,,0.0,,,
DEEPWATER-DSU5DC,2020-01-07 08:11:11,,0.0,,0.0,-1.5258788999999998e-06,-1.5258788999999998e-06,,0.0,,,
DEEPWATER-3PEB5I,2020-01-07 08:11:22,,3736.7998,54.5,,232.3,276.39999,,,,,
DEEPWATER-WJXDET,2020-01-07 08:12:08,,94906.898,115.0,94906.898,30.200001,30.200001,,,,,
DEEPWATER-P1BYRC,2020-01-07 08:12:29,,4377.1001,,,235.60001,280.60001,,,,,
DEEPWATER-55KSI1,2020-01-07 08:13:32,,4327.3999,,401.69998,239.39999,271.39999,,0.80054289,,,
DEEPWATER-RGVXVD,2020-01-07 08:13:48,,903.40002,,905.79999,234.29999,234.70001,,0.0,,,
DEEPWATER-P1BYRC,2020-01-07 08:14:01,,4377.0,,,235.60001,280.0,,,,,
DEEPWATER-2MK4DS,2020-01-07 08:14:15,,4070.5999,,324.10001,241.5,273.60001,,0.40027145,,,
DEEPWATER-P0WEXD,2020-01-07 08:15:44,,4076.9998,56.0,,226.39999,311.69998,,,,,
DEEPWATER-MIVF4C,2020-01-07 08:20:00,,1968.9999,,1645.8999,226.8,258.60001,,0.10006786,,,
DEEPWATER-CWHG4H,2020-01-07 08:20:00,,0.0,,0.0,32.0,32.0,,,,,
DEEPWATER-RKD3XC,2020-01-07 08:20:00,,0.0,,0.0,32.0,32.0,,0.0,,,
DEEPWATER-5RY0MV,2020-01-07 08:20:00,,,,293.0,233.60001,294.39999,,,,,
DEEPWATER-RGVXVD,2020-01-07 08:25:48,,903.40002,,905.79999,234.29999,234.70001,,0.0,,,
DEEPWATER-SGG1UU,2020-01-07 08:26:14,,3883.5,,459.69998,230.5,334.89999,,0.30020356,,,
DEEPWATER-QMGS25,2020-01-07 08:27:27,,0.0,,0.0,-1.5258788999999998e-06,-1.5258788999999998e-06,,0.0,,,
DEEPWATER-55X0XE,2020-01-07 08:30:27,,4202.3999,,621.69995,242.10001,279.5,,0.40027145,,,
DEEPWATER-DSU5DC,2020-01-07 08:31:11,,0.0,,0.0,-1.5258788999999998e-06,-1.5258788999999998e-06,,0.0,,,
DEEPWATER-3PEB5I,2020-01-07 08:31:22,,3738.3999,54.5,,232.5,276.30002,,,,,
DEEPWATER-RGVXVD,2020-01-07 08:31:48,,903.40002,,905.79999,234.29999,234.70001,,0.0,,,
DEEPWATER-WJXDET,2020-01-07 08:32:08,,94906.898,115.0,94906.898,30.200001,30.200001,,,,,
DEEPWATER-P1BYRC,2020-01-07 08:32:29,,4376.7998,,,235.60001,279.29999,,,,,
DEEPWATER-55KSI1,2020-01-07 08:33:32,,4329.5,,401.89999,239.5,271.39999,,0.80054289,,,
DEEPWATER-2MK4DS,2020-01-07 08:34:15,,4074.3999,,318.19998,241.5,273.60001,,0.40027145,,,
DEEPWATER-P0WEXD,2020-01-07 08:35:44,,4081.0999,56.0,,226.39999,311.69998,,,,,
DEEPWATER-RGVXVD,2020-01-07 08:37:48,,903.40002,,905.79999,234.29999,234.70001,,0.0,,,
DEEPWATER-CWHG4H,2020-01-07 08:40:00,,0.0,,0.0,32.0,32.0,,,,,
DEEPWATER-RKD3XC,2020-01-07 08:40:00,,0.0,,0.0,32.0,32.0,,0.0,,,
DEEPWATER-5RY0MV,2020-01-07 08:40:00,,,,293.0,233.60001,294.30002,,,,,
DEEPWATER-MIVF4C,2020-01-07 08:40:00,,1970.1998,,1645.2999,226.8,258.60001,,0.20013572,,,
DEEPWATER-RGVXVD,2020-01-07 08:40:48,,903.40002,,905.79999,234.29999,234.70001,,0.0,,,
DEEPWATER-05YWY5,2020-01-07 08:44:26,,0.0,,94906.898,32.0,30.200001,,,,,
DEEPWATER-05YWY5,2020-01-07 08:45:26,,0.0,,94906.898,32.0,30.200001,,,,,
DEEPWATER-SGG1UU,2020-01-07 08:46:14,,3883.3,,456.10001,230.5,334.89999,,0.30020356,,,
DEEPWATER-QMGS25,2020-01-07 08:47:27,,0.0,,0.0,-1.5258788999999998e-06,-1.5258788999999998e-06,,0.0,,,
DEEPWATER-RGVXVD,2020-01-07 08:49:48,,903.40002,,905.79999,234.29999,234.70001,,0.0,,,
DEEPWATER-55X0XE,2020-01-07 08:50:27,,4196.8999,,618.0,242.10001,279.70001,,0.40027145,,,
DEEPWATER-DSU5DC,2020-01-07 08:51:11,,0.0,,0.0,-1.5258788999999998e-06,-1.5258788999999998e-06,,0.0,,,
DEEPWATER-3PEB5I,2020-01-07 08:51:22,,3738.0999,54.5,,232.5,276.30002,,,,,
DEEPWATER-RGVXVD,2020-01-07 08:51:48,,903.40002,,905.79999,234.29999,234.70001,,0.0,,,
DEEPWATER-WJXDET,2020-01-07 08:52:08,,94906.898,115.0,94906.898,30.200001,30.200001,,,,,
DEEPWATER-P1BYRC,2020-01-07 08:52:29,,4369.1001,,,235.60001,280.19998,,,,,
DEEPWATER-55KSI1,2020-01-07 08:53:32,,4329.1997,,402.10001,239.5,271.60001,,0.80054289,,,
DEEPWATER-2MK4DS,2020-01-07 08:54:15,,4063.7,,312.5,241.5,273.69998,,0.30020356,,,
DEEPWATER-5RY0MV,2020-01-07 09:00:00,,,,293.10001,233.60001,294.30002,,,,,
DEEPWATER-RKD3XC,2020-01-07 09:00:00,,0.0,,0.0,32.0,32.0,,0.0,,,
DEEPWATER-MIVF4C,2020-01-07 09:00:00,,1969.5999,,1644.6,226.60001,258.60001,,0.20013572,,,
DEEPWATER-CWHG4H,2020-01-07 09:00:00,,0.0,,0.0,32.0,32.0,,,,,
DEEPWATER-05YWY5,2020-01-07 09:04:26,,0.0,,94906.898,32.0,30.200001,,,,,
DEEPWATER-2MK4DS,2020-01-07 09:05:15,,4063.3999,,309.69998,241.5,273.60001,,0.40027145,,,
DEEPWATER-SGG1UU,2020-01-07 09:06:14,,3884.7998,,459.89996,230.5,335.10001,,0.30020356,,,
DEEPWATER-QMGS25,2020-01-07 09:07:27,,0.0,,0.0,-1.5258788999999998e-06,-1.5258788999999998e-06,,0.0,,,
DEEPWATER-55X0XE,2020-01-07 09:10:27,,4189.0996,,614.39996,241.90001,279.29999,,0.40027145,,,
DEEPWATER-RGVXVD,2020-01-07 09:10:48,,903.40002,,905.79999,234.29999,234.70001,,0.0,,,
DEEPWATER-DSU5DC,2020-01-07 09:11:11,,0.0,,0.0,-1.5258788999999998e-06,-1.5258788999999998e-06,,0.0,,,
DEEPWATER-3PEB5I,2020-01-07 09:11:22,,3737.7998,54.5,,232.5,276.39999,,,,,
DEEPWATER-WJXDET,2020-01-07 09:12:08,,94906.898,115.0,94906.898,30.200001,30.200001,,,,,
DEEPWATER-P1BYRC,2020-01-07 09:12:29,,4365.5,,,235.60001,280.39999,,,,,
DEEPWATER-55KSI1,2020-01-07 09:13:32,,4330.3999,,402.10001,239.5,271.39999,,0.90061069,,,
DEEPWATER-2MK4DS,2020-01-07 09:14:15,,4064.3999,,307.70001,241.7,273.69998,,0.40027145,,,
DEEPWATER-P0WEXD,2020-01-07 09:15:44,,4069.8997,56.0,,226.39999,311.5,,,,,
DEEPWATER-RGVXVD,2020-01-07 09:19:48,,903.40002,,905.79999,234.29999,234.70001,,0.0,,,
DEEPWATER-CWHG4H,2020-01-07 09:20:00,,0.0,,0.0,32.0,32.0,,,,,
DEEPWATER-5RY0MV,2020-01-07 09:20:00,,,,292.79999,233.60001,294.39999,,,,,
DEEPWATER-RKD3XC,2020-01-07 09:20:00,,0.0,,0.0,32.0,32.0,,0.0,,,
DEEPWATER-MIVF4C,2020-01-07 09:20:00,,1968.3999,,1645.2,226.60001,258.39999,,0.20013572,,,
DEEPWATER-RGVXVD,2020-01-07 09:22:48,,903.40002,,905.79999,234.29999,234.70001,,0.0,,,
DEEPWATER-SGG1UU,2020-01-07 09:26:14,,3880.8999,,457.79999,230.5,335.29999,,0.30020356,,,
DEEPWATER-RGVXVD,2020-01-07 09:26:54,,903.40002,,905.79999,234.29999,234.70001,,0.0,,,
DEEPWATER-QMGS25,2020-01-07 09:27:27,,0.0,,0.0,-1.5258788999999998e-06,-1.5258788999999998e-06,,0.0,,,
DEEPWATER-P1BYRC,2020-01-07 09:27:29,,4368.0,,,235.60001,281.29999,,,,,
DEEPWATER-55X0XE,2020-01-07 09:30:27,,4190.6997,,610.89996,242.10001,279.5,,0.40027145,,,
DEEPWATER-P1BYRC,2020-01-07 09:30:29,,4368.1997,,,,280.80002,,,,,
DEEPWATER-DSU5DC,2020-01-07 09:31:11,,0.0,,0.0,-1.5258788999999998e-06,-1.5258788999999998e-06,,0.0,,,
DEEPWATER-3PEB5I,2020-01-07 09:31:22,,3737.0999,54.5,,232.3,276.39999,,,,,
DEEPWATER-WJXDET,2020-01-07 09:32:08,,94906.898,115.0,94906.898,30.200001,30.200001,,,,,
DEEPWATER-P1BYRC,2020-01-07 09:32:29,,4366.7998,,,,280.89999,,,,,
DEEPWATER-P1BYRC,2020-01-07 09:33:29,,4366.7998,,,,281.10001,,,,,
DEEPWATER-55KSI1,2020-01-07 09:33:32,,4329.7998,,402.29999,239.5,271.60001,,0.80054289,,,
DEEPWATER-2MK4DS,2020-01-07 09:34:15,,4067.8999,,302.69998,241.7,273.60001,,0.40027145,,,
DEEPWATER-P0WEXD,2020-01-07 09:35:44,,4066.7998,56.0,,226.39999,311.20001,,,,,
DEEPWATER-P1BYRC,2020-01-07 09:36:29,,4366.7002,,,235.60001,281.10001,,,,,
DEEPWATER-CWHG4H,2020-01-07 09:40:00,,0.0,,0.0,32.0,32.0,,,,,
DEEPWATER-RKD3XC,2020-01-07 09:40:00,,0.0,,0.0,32.0,32.0,,0.0,,,
DEEPWATER-5RY0MV,2020-01-07 09:40:00,,,,292.79999,233.60001,294.30002,,,,,
DEEPWATER-MIVF4C,2020-01-07 09:40:00,,1967.6,,1645.3999,226.60001,258.39999,,0.20013572,,,
DEEPWATER-RGVXVD,2020-01-07 09:40:48,,903.40002,,905.79999,234.29999,234.70001,,0.0,,,
DEEPWATER-SGG1UU,2020-01-07 09:46:14,,3876.5999,,453.89999000000006,230.5,335.5,,0.40027145,,,
DEEPWATER-55X0XE,2020-01-07 09:50:27,,4190.0996,,607.40002,241.90001,279.70001,,0.30020356,,,
DEEPWATER-3PEB5I,2020-01-07 09:51:22,,3734.3,54.5,,232.3,276.30002,,,,,
DEEPWATER-P1BYRC,2020-01-07 09:52:29,,4366.5,,,235.60001,280.80002,,,,,
DEEPWATER-55KSI1,2020-01-07 09:53:32,,4331.3999,,402.59998,239.5,271.60001,,0.80054289,,,
DEEPWATER-2MK4DS,2020-01-07 09:54:15,,4069.5999,,298.29999,241.7,273.60001,,0.40027145,,,
DEEPWATER-P0WEXD,2020-01-07 09:55:44,,4085.7998,56.0,,226.39999,311.40002000000004,,,,,
DEEPWATER-RGVXVD,2020-01-07 09:55:48,,903.40002,,905.79999,234.29999,234.70001,,0.0,,,
DEEPWATER-5RY0MV,2020-01-07 10:00:00,,,,293.0,233.60001,294.30002,,,,,
DEEPWATER-RKD3XC,2020-01-07 10:00:00,,0.0,,0.0,32.0,32.0,,0.0,,,
DEEPWATER-MIVF4C,2020-01-07 10:00:00,,1968.1,,1644.6,226.60001,258.29999,,0.20013572,,,
DEEPWATER-CWHG4H,2020-01-07 10:00:00,,0.0,,0.0,32.0,32.0,,,,,
DEEPWATER-P1BYRC,2020-01-07 10:03:29,,4362.2998,,,235.60001,281.79999,,,,,
DEEPWATER-SGG1UU,2020-01-07 10:06:14,,3880.8999,,459.29999,230.5,335.10001,,0.30020356,,,
DEEPWATER-QMGS25,2020-01-07 10:07:27,,0.0,,0.0,-1.5258788999999998e-06,-1.5258788999999998e-06,,0.0,,,
DEEPWATER-3PEB5I,2020-01-07 10:11:22,,,54.5,,,,,,,,
DEEPWATER-WJXDET,2020-01-07 10:12:08,,94906.898,115.0,94906.898,30.200001,30.200001,,,,,
DEEPWATER-P1BYRC,2020-01-07 10:12:29,,4364.7998,,,235.60001,281.29999,,,,,
DEEPWATER-2MK4DS,2020-01-07 10:14:15,,4069.7998,,294.19998,241.7,273.60001,,0.30020356,,,
DEEPWATER-P0WEXD,2020-01-07 10:15:44,,4095.4998,56.0,,226.39999,311.40002000000004,,,,,
DEEPWATER-RGVXVD,2020-01-07 10:16:48,,903.40002,,905.79999,234.29999,234.70001,,0.0,,,
DEEPWATER-5RY0MV,2020-01-07 10:20:00,,,,292.89999,233.60001,294.30002,,,,,
DEEPWATER-RKD3XC,2020-01-07 10:20:00,,0.0,,0.0,32.0,32.0,,0.0,,,
DEEPWATER-MIVF4C,2020-01-07 10:20:00,,1965.7999,,1644.6,226.60001,258.39999,,0.20013572,,,
DEEPWATER-CWHG4H,2020-01-07 10:20:00,,0.0,,0.0,32.0,32.0,,,,,
DEEPWATER-SGG1UU,2020-01-07 10:26:14,,3876.8999,,459.89996,230.5,334.89999,,0.30020356,,,
DEEPWATER-QMGS25,2020-01-07 10:27:27,,0.0,,0.0,-1.5258788999999998e-06,-1.5258788999999998e-06,,0.0,,,
DEEPWATER-RGVXVD,2020-01-07 10:28:48,,903.40002,,905.79999,234.29999,234.70001,,0.0,,,
DEEPWATER-55X0XE,2020-01-07 10:30:27,,4178.1997,,599.59998,242.2,279.70001,,0.30020356,,,
DEEPWATER-DSU5DC,2020-01-07 10:31:11,,0.0,,0.0,-1.5258788999999998e-06,-1.5258788999999998e-06,,0.0,,,
DEEPWATER-3PEB5I,2020-01-07 10:31:22,,3741.8997,54.5,,232.5,276.30002,,,,,
DEEPWATER-WJXDET,2020-01-07 10:32:08,,94906.898,115.0,94906.898,30.200001,30.200001,,,,,
DEEPWATER-P1BYRC,2020-01-07 10:32:29,,4367.2998,,,235.60001,281.70001,,,,,
DEEPWATER-55KSI1,2020-01-07 10:33:32,,4333.6997,,403.0,239.5,271.39999,,0.80054289,,,
DEEPWATER-2MK4DS,2020-01-07 10:34:15,,4074.3999,,290.70001,241.7,273.60001,,0.40027145,,,
DEEPWATER-P0WEXD,2020-01-07 10:35:44,,4084.2,56.0,,226.39999,311.5,,,,,
DEEPWATER-05YWY5,2020-01-07 10:37:06,,0.0,,94906.898,32.0,30.200001,,,,,
DEEPWATER-RGVXVD,2020-01-07 10:37:48,,903.40002,,905.79999,234.29999,234.70001,,0.0,,,
DEEPWATER-MIVF4C,2020-01-07 10:40:00,,1966.7,,1645.0999,226.8,258.29999,,0.20013572,,,
DEEPWATER-CWHG4H,2020-01-07 10:40:00,,0.0,,0.0,32.0,32.0,,,,,
DEEPWATER-5RY0MV,2020-01-07 10:40:00,,,,292.69998,233.60001,294.30002,,,,,
DEEPWATER-RKD3XC,2020-01-07 10:40:00,,0.0,,0.0,32.0,32.0,,0.0,,,
DEEPWATER-RGVXVD,2020-01-07 10:40:48,,903.40002,,905.79999,234.29999,234.70001,,0.0,,,
DEEPWATER-05YWY5,2020-01-07 10:44:26,,0.0,,94906.898,32.0,30.200001,,,,,
DEEPWATER-SGG1UU,2020-01-07 10:46:14,,3882.8,,460.09998,230.5,335.10001,,0.30020356,,,
DEEPWATER-QMGS25,2020-01-07 10:47:27,,0.0,,,-1.5258788999999998e-06,-1.5258788999999998e-06,,0.0,,,
DEEPWATER-55X0XE,2020-01-07 10:50:27,,4173.8999,,595.79993,242.10001,279.5,,0.30020356,,,
DEEPWATER-DSU5DC,2020-01-07 10:51:11,,0.0,,0.0,-1.5258788999999998e-06,-1.5258788999999998e-06,,0.0,,,
DEEPWATER-3PEB5I,2020-01-07 10:51:22,,3742.8999,54.5,,232.5,276.30002,,,,,
DEEPWATER-RGVXVD,2020-01-07 10:51:48,,903.40002,,905.79999,234.29999,234.70001,,0.0,,,
DEEPWATER-WJXDET,2020-01-07 10:52:08,,94906.898,115.0,94906.898,30.200001,30.200001,,,,,
