WELL_ID,DATE,CURRENT,PRESS_DESC,FREQUENCY,PRESS_INT,TEMP_INT,TEMP_MOT,OUT_VOLT,VIBRATION,PRESS_INTK,TEMP_INTK,WellFailure
DEEPWATER-IXZFOT,2020-01-11 01:21:54,19.6,3956.3999,133.0,581.0,240.90001,328.20001,304.0,,,,
DEEPWATER-PIK04Q,2020-01-11 01:22:14,53.700001,3915.7,,509.19998,235.0,274.10001,401.79999,0.20013572,,,
DEEPWATER-FS1PMT,2020-01-11 01:22:31,19.4,3642.7,,220.09999,244.89999,269.19998,,0.30020356,,,
DEEPWATER-000XAR,2020-01-11 01:22:47,,3739.6997,55.0,1075.5,224.8,318.69998,,0.20013572,,,
DEEPWATER-ROJ53V,2020-01-11 01:24:46,,3735.5999,48.900002,232.8,219.89999,246.7,,0.10006786,,,
DEEPWATER-W22D0A,2020-01-11 01:25:03,,3762.7,52.900002,320.59998,242.60001,304.20001,,0.30020356,,,
DEEPWATER-PIK04Q,2020-01-11 01:25:14,54.099998,3916.1001,53.0,509.10001,,,402.20001,,,,
DEEPWATER-1AD32W,2020-01-11 01:25:25,33.0,3680.6997,55.400002,258.5,233.39999,288.70001,,0.20013572,,,
DEEPWATER-L4I1KA,2020-01-11 01:25:38,43.099998,,65.5,0.0,32.0,32.0,478.39999000000006,0.0,,,
DEEPWATER-PIK04Q,2020-01-11 01:28:14,54.200001,3916.2,,509.0,,,401.39999,0.20013572,,,
DEEPWATER-3J5ZXG,2020-01-11 01:28:45,,3691.2,59.5,399.59998,233.60001,256.5,,0.10006786,,,
DEEPWATER-PIK04Q,2020-01-11 01:31:14,53.799999,3916.6001,53.0,508.89999000000006,235.0,274.10001,401.10001,0.30020356,,,
DEEPWATER-XASUQA,2020-01-11 01:35:52,57.700001,3805.0,54.0,479.49997,225.10001,279.29999,406.79999,0.20013572,,,
DEEPWATER-EQEM2A,2020-01-11 01:35:57,59.0,4002.6001,,418.5,224.10001,281.70001,,0.20013572,,,
DEEPWATER-51ZYBC,2020-01-11 01:37:04,,3805.5,64.0,1132.4,222.39999,331.0,,0.40027145,,,
DEEPWATER-BP2VWC,2020-01-11 01:37:15,20.0,3837.3,57.900002,375.39999,235.39999,266.89999,,,,,
DEEPWATER-EQEM2A,2020-01-11 01:37:57,59.0,4002.7,,417.79999,224.10001,281.79999,,0.20013572,,,
DEEPWATER-MH3PGB,2020-01-11 01:38:22,30.799999,364.04474,174.0,343.73944,230.72,308.29999,401.0,,,,
DEEPWATER-MECD2B,2020-01-11 01:38:53,,3949.4998,54.900002,314.69998,247.79999,284.69998,,0.20013572,,,
DEEPWATER-GIF2OB,2020-01-11 01:40:00,14.9,3373.7,49.0,223.39999,208.60001,228.2,,,,,
DEEPWATER-UY0V1O,2020-01-11 01:40:00,,4183.8999,53.5,363.69998,231.59999,266.40002000000004,,0.40027145,,,
DEEPWATER-RDAYRK,2020-01-11 01:40:00,45.799999,4008.6997,56.5,484.69998,226.89999,253.2,453.20001,0.30020356,,,
DEEPWATER-LQB3RR,2020-01-11 01:40:00,0.0,0.0,0.0,0.0,32.0,32.0,,,,,
DEEPWATER-EKA0CA,2020-01-11 01:40:08,35.599998,8040.892,158.0,1444.57592,453.51998,528.03998,434.0,,,,
DEEPWATER-IXZFOT,2020-01-11 01:41:54,19.700001,3957.5999,133.0,581.0,241.09999,329.69998,304.0,,,,
DEEPWATER-FS1PMT,2020-01-11 01:42:31,19.200001,,62.599998,,,,,,,,
DEEPWATER-000XAR,2020-01-11 01:42:47,,3704.2998,54.900002,1073.8999,224.8,319.10001,,0.30020356,,,
DEEPWATER-ROJ53V,2020-01-11 01:44:46,,3736.3,49.0,244.7,219.89999,245.5,,0.20013572,,,
DEEPWATER-W22D0A,2020-01-11 01:45:03,,3760.6001,52.900002,320.49997,242.60001,304.20001,,0.40027145,,,
DEEPWATER-PIK04Q,2020-01-11 01:45:14,53.799999,3920.8999,53.0,508.10001,235.0,274.10001,404.0,0.30020356,,,
DEEPWATER-1AD32W,2020-01-11 01:45:25,33.0,3680.6997,55.400002,258.5,233.39999,288.70001,,0.20013572,,,
DEEPWATER-L4I1KA,2020-01-11 01:45:38,43.099998,,65.5,0.0,32.0,32.0,477.29999,0.0,,,
DEEPWATER-3J5ZXG,2020-01-11 01:48:45,,3688.4998,59.5,399.79999,233.60001,256.30002,,0.0,,,
DEEPWATER-XASUQA,2020-01-11 01:55:52,56.700001,,54.0,,,,406.79999,,,,
DEEPWATER-EQEM2A,2020-01-11 01:55:57,59.0,4005.2,,417.79999,224.10001,281.70001,,0.20013572,,,
DEEPWATER-MECD2B,2020-01-11 01:56:53,,3947.8999,54.900002,314.69998,248.0,284.89999,,0.20013572,,,
DEEPWATER-51ZYBC,2020-01-11 01:57:04,,3805.5,64.099998,1132.4,222.39999,331.0,,0.30020356,,,
DEEPWATER-BP2VWC,2020-01-11 01:57:15,20.0,3835.5999,57.900002,375.39999,235.2,266.69998,,,,,
DEEPWATER-MH3PGB,2020-01-11 01:58:22,30.9,364.04474,174.0,343.73944,230.89999,309.38,401.0,,,,
DEEPWATER-UY0V1O,2020-01-11 02:00:00,,4185.0,53.5,363.79999,231.59999,266.40002000000004,,0.50033927,,,
DEEPWATER-RDAYRK,2020-01-11 02:00:00,45.700001,4014.5,56.5,485.29999,226.89999,253.2,452.5,0.40027145,,,
DEEPWATER-GIF2OB,2020-01-11 02:00:00,15.0,3385.2998,49.0,218.8,208.60001,236.8,,,,,
DEEPWATER-LQB3RR,2020-01-11 02:00:00,0.0,0.0,0.0,0.0,32.0,32.0,,,,,
DEEPWATER-EKA0CA,2020-01-11 02:00:08,35.299999,8037.9916,158.0,1447.47668,453.51998,528.03998,434.0,,,,
DEEPWATER-HOQZS1,2020-01-11 02:01:14,39.5,4015.7,59.0,333.29999,223.3,280.39999,461.29999,,,,
DEEPWATER-IXZFOT,2020-01-11 02:01:54,19.700001,3956.6997,133.0,581.0,241.0,328.89999,304.0,,,,
DEEPWATER-EQEM2A,2020-01-11 02:01:57,59.0,4005.2998,,418.39999,,,,,,,
DEEPWATER-FS1PMT,2020-01-11 02:02:31,19.4,,62.700001,,,,,,,,
DEEPWATER-000XAR,2020-01-11 02:02:47,,3727.7,54.900002,1072.6,224.8,319.30002,,0.20013572,,,
DEEPWATER-ROJ53V,2020-01-11 02:04:46,,3733.1997,48.900002,242.89999,219.89999,246.7,,0.20013572,,,
DEEPWATER-EQEM2A,2020-01-11 02:04:57,59.0,4012.0999,,418.5,224.10001,281.70001,,0.20013572,,,
DEEPWATER-W22D0A,2020-01-11 02:05:03,,3761.5999,53.0,320.39999,242.60001,304.20001,,0.30020356,,,
DEEPWATER-PIK04Q,2020-01-11 02:05:14,53.5,3944.7,53.0,508.0,235.0,273.89999,403.5,0.30020356,,,
DEEPWATER-1AD32W,2020-01-11 02:05:25,33.0,3680.6997,55.400002,258.5,233.39999,288.70001,,0.20013572,,,
DEEPWATER-L4I1KA,2020-01-11 02:05:38,43.200001,,65.5,0.0,32.0,32.0,479.5,0.0,,,
DEEPWATER-3J5ZXG,2020-01-11 02:08:45,,3688.3999,59.5,399.70001,233.60001,256.30002,,0.0,,,
DEEPWATER-XASUQA,2020-01-11 02:15:52,57.700001,3794.7,54.0,478.79999,225.10001,279.70001,407.20001,0.20013572,,,
DEEPWATER-EQEM2A,2020-01-11 02:15:57,59.0,4005.7998,,419.10001,224.10001,281.70001,,0.20013572,,,
DEEPWATER-51ZYBC,2020-01-11 02:17:04,,3806.7,64.099998,1132.5,222.39999,331.5,,0.20013572,,,
DEEPWATER-BP2VWC,2020-01-11 02:17:15,20.0,3835.9998,58.0,375.69998,235.39999,266.69998,,,,,
DEEPWATER-MECD2B,2020-01-11 02:17:53,,3962.0999,54.900002,314.69998,248.0,284.5,,0.20013572,,,
DEEPWATER-MH3PGB,2020-01-11 02:18:22,31.0,364.04474,174.0,343.73944,230.89999,308.48001,401.0,,,,
DEEPWATER-GIF2OB,2020-01-11 02:20:00,15.2,3395.9001,49.0,218.3,208.60001,235.8,,,,,
DEEPWATER-RDAYRK,2020-01-11 02:20:00,45.5,4010.5,56.5,485.99997,226.89999,253.39999,456.0,0.40027145,,,
DEEPWATER-LQB3RR,2020-01-11 02:20:00,0.0,0.0,0.0,0.0,32.0,32.0,,,,,
DEEPWATER-EKA0CA,2020-01-11 02:20:08,35.099998,8037.9916,158.0,1447.47668,454.24,528.03998,434.0,,,,
DEEPWATER-HOQZS1,2020-01-11 02:21:14,39.5,4016.8999,59.0,333.80002,223.3,280.39999,459.10001,,,,
DEEPWATER-IXZFOT,2020-01-11 02:21:54,19.700001,3957.2998,133.0,581.0,241.09999,330.0,304.0,,,,
DEEPWATER-FS1PMT,2020-01-11 02:22:31,19.700001,3647.6001,63.0,220.0,245.09999,269.39999,,0.30020356,,,
DEEPWATER-000XAR,2020-01-11 02:22:47,,3735.5999,54.900002,1074.5,224.8,319.10001,,0.20013572,,,
DEEPWATER-ROJ53V,2020-01-11 02:24:46,,3738.7998,49.0,229.39999,219.89999,250.5,,0.20013572,,,
DEEPWATER-W22D0A,2020-01-11 02:25:03,,3760.1001,52.900002,320.39999,242.60001,304.0,,0.40027145,,,
DEEPWATER-PIK04Q,2020-01-11 02:25:14,53.5,,53.0,,,,401.29999,,,,
DEEPWATER-1AD32W,2020-01-11 02:25:25,33.0,3680.6997,55.400002,258.5,233.39999,288.70001,,0.20013572,,,
DEEPWATER-3J5ZXG,2020-01-11 02:28:45,,3688.3999,59.5,400.0,233.60001,256.30002,,0.20013572,,,
DEEPWATER-XASUQA,2020-01-11 02:35:52,57.700001,3784.9998,54.0,479.0,225.10001,279.70001,406.79999,0.20013572,,,
DEEPWATER-51ZYBC,2020-01-11 02:37:04,,3807.0999,64.0,1132.5,222.39999,331.20001,,0.20013572,,,
DEEPWATER-BP2VWC,2020-01-11 02:37:15,20.0,3836.2998,58.0,376.39999,235.39999,266.89999,,,,,
DEEPWATER-MH3PGB,2020-01-11 02:38:22,31.0,364.04474,174.0,343.73944,230.89999,310.28,401.0,,,,
DEEPWATER-MECD2B,2020-01-11 02:38:53,,3965.6997,55.0,314.99997,247.79999,284.5,,0.20013572,,,
DEEPWATER-LQB3RR,2020-01-11 02:40:00,0.0,0.0,0.0,0.0,32.0,32.0,,,,,
DEEPWATER-RDAYRK,2020-01-11 02:40:00,45.599998,4005.5,56.5,486.20001,226.89999,253.2,452.60001,0.30020356,,,
DEEPWATER-GIF2OB,2020-01-11 02:40:00,17.799999,3436.2,49.0,221.0,208.60001,230.20001,,,,,
DEEPWATER-EKA0CA,2020-01-11 02:40:08,35.099998,8037.9916,158.0,1447.47668,454.24,527.68,434.0,,,,
DEEPWATER-HOQZS1,2020-01-11 02:41:14,39.5,,59.0,,,,460.10001,,,,
DEEPWATER-IXZFOT,2020-01-11 02:41:54,19.700001,3955.8999,133.0,581.0,241.09999,329.20001,304.0,,,,
DEEPWATER-FS1PMT,2020-01-11 02:42:31,19.299999,,62.700001,,,,,,,,
DEEPWATER-000XAR,2020-01-11 02:42:47,,3716.5,55.0,1073.8999,224.8,319.30002,,0.30020356,,,
DEEPWATER-ROJ53V,2020-01-11 02:44:46,,3734.3,48.900002,232.3,219.89999,248.0,,0.20013572,,,
DEEPWATER-W22D0A,2020-01-11 02:45:03,,3761.5999,52.900002,320.29999,242.60001,304.0,,0.30020356,,,
DEEPWATER-PIK04Q,2020-01-11 02:45:14,53.599998,3931.5999,53.0,510.0,235.0,273.89999,403.79999,0.20013572,,,
DEEPWATER-1AD32W,2020-01-11 02:45:25,33.0,3680.6997,55.400002,258.5,233.39999,288.70001,,0.20013572,,,
DEEPWATER-L4I1KA,2020-01-11 02:45:38,44.200001,,65.5,0.0,32.0,32.0,477.89999000000006,0.0,,,
DEEPWATER-3J5ZXG,2020-01-11 02:48:45,,3670.6997,59.5,400.59998,233.8,255.89999,,0.30020356,,,
DEEPWATER-XASUQA,2020-01-11 02:55:52,56.700001,3806.7998,54.0,479.79999,225.10001,279.5,406.79999,0.20013572,,,
DEEPWATER-EQEM2A,2020-01-11 02:55:57,59.0,4006.7998,,420.69998,224.10001,281.5,,0.20013572,,,
DEEPWATER-51ZYBC,2020-01-11 02:57:04,,3806.7998,64.099998,1132.7,222.39999,331.29999,,0.20013572,,,
DEEPWATER-BP2VWC,2020-01-11 02:57:15,20.0,3836.5999,58.0,375.69998,235.2,266.69998,,,,,
DEEPWATER-MH3PGB,2020-01-11 02:58:22,30.799999,364.04474,174.0,343.73944,230.89999,309.91998,401.0,,,,
DEEPWATER-LQB3RR,2020-01-11 03:00:00,0.0,0.0,0.0,0.0,32.0,32.0,,,,,
DEEPWATER-RDAYRK,2020-01-11 03:00:00,45.799999,4035.3997,56.5,486.69998,226.8,253.39999,453.60001,0.30020356,,,
DEEPWATER-GIF2OB,2020-01-11 03:00:00,15.0,3375.8999,49.0,222.60001,208.60001,228.0,,,,,
DEEPWATER-EKA0CA,2020-01-11 03:00:08,35.599998,8037.9916,158.0,1453.2782,453.51998,528.40002,434.0,,,,
DEEPWATER-HOQZS1,2020-01-11 03:01:14,39.5,4016.6997,59.0,334.0,223.3,280.19998,460.20001,,,,
DEEPWATER-IXZFOT,2020-01-11 03:01:54,19.700001,3956.4998,133.0,581.0,241.0,329.5,304.0,,,,
DEEPWATER-FS1PMT,2020-01-11 03:02:31,19.200001,3638.7,62.5,220.09999,245.09999,269.39999,,0.30020356,,,
DEEPWATER-000XAR,2020-01-11 03:02:47,,3722.6997,54.900002,1073.3999,224.8,319.10001,,0.30020356,,,
DEEPWATER-ROJ53V,2020-01-11 03:04:46,,3736.3,48.900002,238.2,219.89999,246.2,,0.20013572,,,
DEEPWATER-W22D0A,2020-01-11 03:05:03,,3761.3999,53.0,320.10001,242.60001,304.0,,0.30020356,,,
DEEPWATER-PIK04Q,2020-01-11 03:05:14,53.900002,3916.3999,53.0,508.89999000000006,235.0,274.10001,401.5,0.20013572,,,
DEEPWATER-1AD32W,2020-01-11 03:05:25,33.0,3680.6997,55.400002,258.5,233.39999,288.70001,,0.20013572,,,
DEEPWATER-L4I1KA,2020-01-11 03:05:38,43.200001,,,0.0,32.0,32.0,,0.0,,,
DEEPWATER-3J5ZXG,2020-01-11 03:08:45,,3681.6001,59.5,400.29999,234.10001,257.39999,,0.30020356,,,
DEEPWATER-XASUQA,2020-01-11 03:15:52,58.799999,3806.7998,54.0,479.19998,225.10001,279.5,406.79999,0.20013572,,,
DEEPWATER-EQEM2A,2020-01-11 03:15:57,59.0,4000.6997,,419.79999,224.10001,281.70001,,0.30020356,,,
DEEPWATER-51ZYBC,2020-01-11 03:17:04,,3807.3999,64.099998,1132.9,222.39999,331.5,,0.30020356,,,
DEEPWATER-BP2VWC,2020-01-11 03:17:15,20.0,3835.4998,58.0,375.89999,235.39999,266.69998,,,,,
DEEPWATER-MECD2B,2020-01-11 03:17:53,,3950.0,55.0,315.30002,248.0,284.69998,,0.20013572,,,
DEEPWATER-MH3PGB,2020-01-11 03:18:22,30.799999,364.04474,174.0,343.73944,230.89999,310.10001,401.0,,,,
DEEPWATER-GIF2OB,2020-01-11 03:20:00,15.0,3384.3999,49.0,218.5,208.60001,236.7,,,,,
DEEPWATER-LQB3RR,2020-01-11 03:20:00,0.0,0.0,0.0,0.0,32.0,32.0,,,,,
DEEPWATER-RDAYRK,2020-01-11 03:20:00,45.400002,4032.3999,56.5,487.89999000000006,226.89999,253.39999,453.5,0.30020356,,,
DEEPWATER-UY0V1O,2020-01-11 03:20:00,,4184.3999,53.5,364.10001,231.59999,266.20001,,0.40027145,,,
DEEPWATER-EKA0CA,2020-01-11 03:20:08,34.900002,8037.9916,158.0,1444.57592,454.24,528.40002,434.0,,,,
DEEPWATER-HOQZS1,2020-01-11 03:21:14,39.400002,4015.0999,59.0,334.0,223.3,280.19998,458.70001,,,,
DEEPWATER-IXZFOT,2020-01-11 03:21:54,19.6,3956.3999,133.0,580.89996,241.09999,330.5,304.0,,,,
DEEPWATER-FS1PMT,2020-01-11 03:22:31,19.799999,3647.7,63.0,220.2,244.89999,269.39999,,0.30020356,,,
DEEPWATER-ROJ53V,2020-01-11 03:24:46,,3735.3,49.0,249.29999,219.89999,246.0,,0.20013572,,,
DEEPWATER-W22D0A,2020-01-11 03:25:03,,3760.7,53.0,320.0,242.60001,304.0,,0.30020356,,,
DEEPWATER-PIK04Q,2020-01-11 03:25:14,53.799999,3919.7,53.0,508.10001,235.0,274.30002,400.70001,0.30020356,,,
DEEPWATER-1AD32W,2020-01-11 03:25:25,33.0,3680.6997,55.400002,258.5,233.39999,288.70001,,0.20013572,,,
DEEPWATER-L4I1KA,2020-01-11 03:25:38,43.299999,,65.5,0.0,32.0,32.0,477.60001,0.0,,,
DEEPWATER-3J5ZXG,2020-01-11 03:28:45,,3685.2,59.5,399.89999,234.5,257.0,,0.20013572,,,
DEEPWATER-XASUQA,2020-01-11 03:35:52,57.700001,,54.0,,,,406.79999,,,,
DEEPWATER-EQEM2A,2020-01-11 03:35:57,59.0,4000.8997,,418.10001,224.10001,281.70001,,0.30020356,,,
DEEPWATER-51ZYBC,2020-01-11 03:37:04,,3806.7,64.099998,1132.6,222.39999,330.79999,,0.20013572,,,
DEEPWATER-PIK04Q,2020-01-11 03:37:14,53.799999,3931.4998,,507.69998,235.0,274.10001,400.29999,0.30020356,,,
DEEPWATER-MECD2B,2020-01-11 03:38:53,,3947.9998,54.900002,315.19998,248.0,284.89999,,0.20013572,,,
DEEPWATER-LQB3RR,2020-01-11 03:40:00,0.0,0.0,0.0,0.0,32.0,32.0,,,,,
DEEPWATER-RDAYRK,2020-01-11 03:40:00,45.599998,4019.5,56.5,488.89999000000006,226.89999,253.2,452.70001,0.40027145,,,
DEEPWATER-UY0V1O,2020-01-11 03:40:00,,4185.0,53.5,364.29999,231.59999,266.40002000000004,,0.40027145,,,
DEEPWATER-GIF2OB,2020-01-11 03:40:00,15.3,3408.5999,49.0,218.09999,208.60001,235.0,,,,,
DEEPWATER-EKA0CA,2020-01-11 03:40:08,34.799999,8037.9916,158.0,1447.47668,454.24,528.40002,434.0,,,,
DEEPWATER-PIK04Q,2020-01-11 03:40:14,53.900002,3935.0,53.0,507.79999,,273.89999,402.20001,,,,
DEEPWATER-IXZFOT,2020-01-11 03:41:54,19.700001,3955.5999,133.0,581.09998,241.2,330.70001,304.0,,,,
DEEPWATER-FS1PMT,2020-01-11 03:42:31,19.799999,3645.9998,62.900002,219.89999,245.09999,269.60001,,0.30020356,,,
DEEPWATER-000XAR,2020-01-11 03:42:47,,3723.8997,54.900002,1073.3999,224.8,318.69998,,0.30020356,,,
DEEPWATER-ROJ53V,2020-01-11 03:44:46,,3733.4001,48.900002,233.59999,219.89999,250.90001,,0.10006786,,,
DEEPWATER-W22D0A,2020-01-11 03:45:03,,3761.3,53.0,320.0,242.60001,304.0,,0.30020356,,,
DEEPWATER-PIK04Q,2020-01-11 03:45:14,53.599998,3944.5,53.0,507.89999000000006,235.0,274.10001,402.5,0.30020356,,,
DEEPWATER-1AD32W,2020-01-11 03:45:25,33.0,3677.9998,55.400002,254.5,232.3,288.70001,,0.20013572,,,
DEEPWATER-L4I1KA,2020-01-11 03:45:38,44.5,,65.5,0.0,32.0,32.0,475.5,0.0,,,
DEEPWATER-3J5ZXG,2020-01-11 03:48:45,,3685.2998,59.5,399.70001,234.10001,256.79999,,0.30020356,,,
DEEPWATER-XASUQA,2020-01-11 03:55:52,57.700001,3785.4001,54.0,479.59998,225.10001,279.90002000000004,406.79999,0.20013572,,,
DEEPWATER-EQEM2A,2020-01-11 03:55:57,59.0,4001.0999,,419.10001,224.10001,281.5,,0.20013572,,,
DEEPWATER-51ZYBC,2020-01-11 03:57:04,,3807.8999,64.0,1132.6,222.39999,331.29999,,0.30020356,,,
DEEPWATER-BP2VWC,2020-01-11 03:57:15,20.0,3836.9998,57.900002,376.0,235.2,266.89999,,,,,
DEEPWATER-MH3PGB,2020-01-11 03:58:22,30.9,364.04474,174.0,343.73944,230.89999,310.45999,401.0,,,,
DEEPWATER-UY0V1O,2020-01-11 04:00:00,,4187.6001,53.5,364.59998,231.59999,266.5,,0.50033927,,,
DEEPWATER-LQB3RR,2020-01-11 04:00:00,0.0,0.0,0.0,0.0,32.0,32.0,,,,,
DEEPWATER-RDAYRK,2020-01-11 04:00:00,45.599998,4031.7998,56.5,489.39999000000006,226.89999,253.39999,452.89999000000006,0.50033927,,,
DEEPWATER-GIF2OB,2020-01-11 04:00:00,17.799999,3426.0,49.0,221.59999,208.60001,229.60001,,,,,
DEEPWATER-EKA0CA,2020-01-11 04:00:08,34.799999,8037.9916,158.0,1453.2782,454.24,528.76,434.0,,,,
DEEPWATER-HOQZS1,2020-01-11 04:01:14,39.5,4015.0999,59.0,333.80002,223.3,280.0,461.29999,,,,
DEEPWATER-IXZFOT,2020-01-11 04:01:54,19.6,3957.0999,133.0,581.0,241.2,329.0,304.0,,,,
DEEPWATER-FS1PMT,2020-01-11 04:02:31,19.799999,,63.0,,,,,,,,
DEEPWATER-000XAR,2020-01-11 04:02:47,,3737.0,55.0,1074.5,224.8,319.10001,,0.20013572,,,
DEEPWATER-ROJ53V,2020-01-11 04:04:46,,3734.3,48.900002,231.3,219.89999,248.7,,0.10006786,,,
DEEPWATER-W22D0A,2020-01-11 04:05:03,,3760.8999,52.900002,319.70001,242.60001,304.0,,0.30020356,,,
DEEPWATER-PIK04Q,2020-01-11 04:05:14,53.5,3950.2,,509.29999,235.0,273.89999,404.60001,0.30020356,,,
DEEPWATER-L4I1KA,2020-01-11 04:05:38,43.299999,,65.5,0.0,32.0,32.0,475.89999000000006,0.0,,,
DEEPWATER-PIK04Q,2020-01-11 04:07:14,53.5,3949.4998,53.0,509.29999,235.0,273.89999,402.70001,0.30020356,,,
DEEPWATER-3J5ZXG,2020-01-11 04:08:45,,3691.0,59.5,399.39996,234.0,256.5,,0.30020356,,,
DEEPWATER-XASUQA,2020-01-11 04:15:52,57.700001,3788.2,54.0,479.59998,225.10001,279.90002000000004,406.79999,0.20013572,,,
DEEPWATER-EQEM2A,2020-01-11 04:15:57,59.0,3999.9998,,419.59998,224.10001,281.70001,,0.20013572,,,
DEEPWATER-51ZYBC,2020-01-11 04:17:04,,3807.2998,64.099998,1132.7,222.39999,331.29999,,0.30020356,,,
DEEPWATER-BP2VWC,2020-01-11 04:17:15,20.0,3836.2998,58.0,376.39999,235.39999,266.89999,,,,,
DEEPWATER-MH3PGB,2020-01-11 04:18:22,30.799999,364.04474,174.0,343.73944,230.89999,310.81998,401.0,,,,
DEEPWATER-UY0V1O,2020-01-11 04:20:00,,4187.1997,53.5,364.69998,231.59999,266.40002000000004,,0.60040712,,,
DEEPWATER-RDAYRK,2020-01-11 04:20:00,45.5,4026.7998,56.5,489.99997,226.89999,253.2,452.20001,0.40027145,,,
DEEPWATER-LQB3RR,2020-01-11 04:20:00,0.0,0.0,0.0,0.0,32.0,32.0,,,,,
DEEPWATER-GIF2OB,2020-01-11 04:20:00,15.9,3380.8999,49.0,223.29999,208.39999,228.7,,,,,
DEEPWATER-EKA0CA,2020-01-11 04:20:08,34.400002,8037.9916,158.0,1447.47668,454.24,527.68,434.0,,,,
DEEPWATER-IXZFOT,2020-01-11 04:21:54,19.6,3957.5999,133.0,581.0,241.2,330.20001,304.0,,,,
DEEPWATER-FS1PMT,2020-01-11 04:22:31,19.5,,62.700001,,,,,,,,
DEEPWATER-000XAR,2020-01-11 04:22:47,,3725.2,54.900002,1074.7999,224.8,319.10001,,0.30020356,,,
DEEPWATER-ROJ53V,2020-01-11 04:24:46,,3735.3999,48.900002,233.5,219.89999,246.0,,0.10006786,,,
DEEPWATER-W22D0A,2020-01-11 04:25:03,,3760.8,53.0,319.60001,242.60001,303.79999,,0.40027145,,,
DEEPWATER-PIK04Q,2020-01-11 04:25:14,54.200001,3918.5999,53.0,508.89999000000006,235.0,273.89999,402.5,0.30020356,,,
DEEPWATER-1AD32W,2020-01-11 04:25:25,33.0,3677.9998,55.400002,254.5,232.3,288.70001,,0.20013572,,,
DEEPWATER-L4I1KA,2020-01-11 04:25:38,43.599998,,65.5,0.0,32.0,32.0,477.0,0.0,,,
DEEPWATER-3J5ZXG,2020-01-11 04:28:45,,3690.3,59.5,399.59998,233.8,256.5,,0.30020356,,,
DEEPWATER-XASUQA,2020-01-11 04:35:52,57.700001,,54.0,,,,406.79999,,,,
DEEPWATER-EQEM2A,2020-01-11 04:35:57,59.0,4002.6001,,419.29999,224.10001,281.70001,,0.20013572,,,
DEEPWATER-51ZYBC,2020-01-11 04:37:04,,3807.7,64.099998,1132.6,222.39999,331.5,,0.30020356,,,
DEEPWATER-PIK04Q,2020-01-11 04:37:14,53.900002,3919.0,,508.29999,235.0,274.10001,402.20001,0.30020356,,,
DEEPWATER-BP2VWC,2020-01-11 04:37:15,20.0,3835.8999,58.0,376.79999,235.39999,266.69998,,,,,
DEEPWATER-MH3PGB,2020-01-11 04:38:22,30.799999,364.04474,174.0,343.73944,230.72,308.48001,401.0,,,,
DEEPWATER-MECD2B,2020-01-11 04:38:53,,3948.8997,55.0,314.89999,247.79999,284.5,,0.30020356,,,
DEEPWATER-GIF2OB,2020-01-11 04:40:00,15.0,3379.7,49.0,221.39998,208.60001,230.5,,,,,
DEEPWATER-LQB3RR,2020-01-11 04:40:00,0.0,0.0,0.0,0.0,32.0,32.0,,,,,
DEEPWATER-RDAYRK,2020-01-11 04:40:00,45.5,4044.1997,56.5,490.29999,226.89999,253.39999,454.20001,0.40027145,,,
DEEPWATER-UY0V1O,2020-01-11 04:40:00,,4186.3999,53.400002,364.99997,231.59999,266.40002000000004,,0.50033927,,,
DEEPWATER-EKA0CA,2020-01-11 04:40:08,34.299999,8037.9916,158.0,1450.37744,454.24,528.76,434.0,,,,
DEEPWATER-PIK04Q,2020-01-11 04:40:14,53.799999,3917.8,53.0,508.19998,,,401.60001,,,,
DEEPWATER-HOQZS1,2020-01-11 04:41:14,39.400002,4017.5999,59.0,333.80002,223.3,280.39999,462.29999,,,,
DEEPWATER-IXZFOT,2020-01-11 04:41:54,19.700001,3957.5999,133.0,580.89996,241.40001,331.20001,304.0,,,,
DEEPWATER-ROJ53V,2020-01-11 04:44:46,,3735.8,48.900002,244.2,219.89999,245.8,,0.20013572,,,
DEEPWATER-W22D0A,2020-01-11 04:45:03,,3759.8999,53.0,319.70001,242.60001,303.79999,,0.40027145,,,
DEEPWATER-PIK04Q,2020-01-11 04:45:14,53.900002,3917.8,53.0,507.89999000000006,235.0,274.10001,403.79999,0.30020356,,,
DEEPWATER-L4I1KA,2020-01-11 04:45:38,43.099998,,65.5,0.0,32.0,32.0,479.10001,0.0,,,
DEEPWATER-XASUQA,2020-01-11 04:55:52,57.700001,3802.4998,54.0,478.79999,225.10001,279.5,406.79999,0.20013572,,,
DEEPWATER-51ZYBC,2020-01-11 04:57:04,,3808.4998,64.0,1132.8,222.39999,331.5,,0.30020356,,,
DEEPWATER-EKA0CA,2020-01-11 04:58:08,34.200001,8037.9916,158.0,1438.77442,454.24,529.12,434.0,,,,
DEEPWATER-RDAYRK,2020-01-11 05:00:00,45.700001,4028.2,56.5,491.0,226.89999,253.39999,454.10001,0.40027145,,,
DEEPWATER-GIF2OB,2020-01-11 05:00:00,14.8,3380.2,49.0,220.09999,208.60001,232.7,,,,,
DEEPWATER-LQB3RR,2020-01-11 05:00:00,0.0,0.0,0.0,0.0,32.0,32.0,,,,,
DEEPWATER-UY0V1O,2020-01-11 05:00:00,,4186.6001,53.5,365.10001,231.59999,266.40002000000004,,0.50033927,,,
DEEPWATER-EKA0CA,2020-01-11 05:00:08,34.299999,8040.892,158.0,1447.47668,454.24,528.03998,434.0,,,,
