WELL_ID,DATE,CURRENT,PRESS_DESC,FREQUENCY,PRESS_INT,TEMP_INT,TEMP_MOT,OUT_VOLT,VIBRATION,PRESS_INTK,TEMP_INTK,WellFailure
DEEPWATER-EU2FJA,2020-01-08 00:23:50,50.400002,3902.4998,56.5,810.10004,230.89999,283.30002,462.20001,1.0006785,,,
DEEPWATER-DTL53P,2020-01-08 00:25:08,27.4,4095.1997,52.0,448.5,237.0,275.20001,395.70001,0.30020356,,,
DEEPWATER-XX0DST,2020-01-08 00:27:03,20.299999,3761.8999,61.5,200.2,253.39999,292.5,412.60001,0.20013572,,,
DEEPWATER-1UBHZV,2020-01-08 00:27:35,25.200001,4307.2998,52.0,288.99997,256.79999,283.59998,473.60001,0.50033927,,,
DEEPWATER-DTL53P,2020-01-08 00:29:08,29.0,4093.8999,52.0,448.09998,,275.20001,394.39999,,,,
DEEPWATER-453GJ0,2020-01-08 00:29:35,31.799999,0.0,63.0,0.0,32.0,32.0,463.0,0.0,,,
DEEPWATER-BZZIEL,2020-01-08 00:30:33,35.599998,4058.2,60.0,431.99997,233.60001,285.79999,466.70001,0.20013572,,,
DEEPWATER-GMAJKI,2020-01-08 00:31:10,0.0,0.0,0.0,0.0,32.0,32.0,0.0,0.0,,,
DEEPWATER-EEJC2O,2020-01-08 00:31:27,21.6,4004.3999,62.0,204.7,257.89999,285.30002,469.39999000000006,0.30020356,,,
DEEPWATER-4TYG1P,2020-01-08 00:32:05,0.0,4149.5,0.0,4151.2998,222.59999,223.5,0.0,0.10006786,,,
DEEPWATER-DTL53P,2020-01-08 00:32:08,28.299999,4095.2998,52.0,448.5,237.0,275.0,395.0,0.30020356,,,
DEEPWATER-BPUSBG,2020-01-08 00:33:01,64.900002,4246.7998,57.0,459.5,228.0,287.80002,439.0,0.20013572,,,
DEEPWATER-GROQ2A,2020-01-08 00:34:06,21.1,4101.2998,57.0,526.59998,231.10001,278.10001,446.70001,0.20013572,,,
DEEPWATER-AHJLPP,2020-01-08 00:34:11,29.0,3463.8999,60.0,293.79999,244.0,280.39999,,0.30020356,,,
DEEPWATER-IDE13P,2020-01-08 00:34:28,64.599998,3822.5,55.0,467.89999000000006,228.60001,267.60001,434.79999,0.30020356,,,
DEEPWATER-0KPXEZ,2020-01-08 00:34:54,21.9,4000.9998,58.0,240.5,270.09998,305.19998,,0.30020356,,,
DEEPWATER-LGIE0L,2020-01-08 00:34:54,69.300003,3369.7998,57.0,389.59998,235.0,297.5,446.20001,0.20013572,,,
DEEPWATER-M24OXR,2020-01-08 00:34:54,54.700001,3818.7998,55.0,445.79999,233.8,273.69998,423.89999000000006,0.30020356,,,
DEEPWATER-DTL53P,2020-01-08 00:35:08,28.700001,4095.5999,52.0,447.69998,237.0,275.20001,394.20001,0.30020356,,,
DEEPWATER-1WHBG2,2020-01-08 00:35:23,0.0,2032.2,0.0,2048.5,216.89999,217.0,,0.10006786,,,
DEEPWATER-MU3BOW,2020-01-08 00:36:11,64.599998,3755.0999,51.0,721.19995,215.60001,279.5,,0.40027145,,,
DEEPWATER-DTL53P,2020-01-08 00:38:08,28.4,,52.0,,,,393.70001,,,,
DEEPWATER-CEO3A4,2020-01-08 00:40:00,34.5,4061.4998,65.5,309.69998,230.7,292.79999,432.0,0.40027145,,,
DEEPWATER-ISTQBO,2020-01-08 00:40:00,31.6,4006.3999,66.0,257.70001,221.20001,309.20001,458.60001,0.30020356,,,
DEEPWATER-JCS1GP,2020-01-08 00:40:00,23.299999,3950.0,58.799999,199.69998,257.89999,304.29999,,0.30020356,,,
DEEPWATER-A5W4QG,2020-01-08 00:40:00,22.799999,3947.9998,54.0,273.89999,227.5,260.20001,,0.20013572,,,
DEEPWATER-RU0CIY,2020-01-08 00:40:00,28.0,3689.6997,55.400002,359.09998,227.09999,342.0,,0.30020356,,,
DEEPWATER-TPS1RK,2020-01-08 00:40:00,45.0,6802.7998,62.900002,1119.5,454.19998,654.0,,0.20013572,,,
DEEPWATER-UVG14O,2020-01-08 00:40:00,22.0,3611.6997,53.5,365.79999,244.8,288.90002000000004,,0.30020356,,,
DEEPWATER-VKCG0Y,2020-01-08 00:40:31,24.1,4167.1001,54.0,454.89999000000006,235.2,278.80002,422.39999000000006,0.20013572,,,
DEEPWATER-BPUSBG,2020-01-08 00:42:01,65.099998,,57.0,,,,435.70001,,,,
DEEPWATER-BPUSBG,2020-01-08 00:43:01,64.900002,,57.0,,,,435.20001,,,,
DEEPWATER-TXV4MX,2020-01-08 00:43:47,39.0,0.0,55.400002,0.0,-3.0517577999999995e-06,-3.0517577999999995e-06,,0.0,,,
DEEPWATER-EU2FJA,2020-01-08 00:43:50,50.5,3898.2,56.5,810.40002,230.89999,283.5,465.10001,1.1007465,,,
DEEPWATER-DTL53P,2020-01-08 00:44:08,28.9,4095.1997,52.0,447.89999000000006,237.0,275.0,394.5,0.20013572,,,
DEEPWATER-U3TTRI,2020-01-08 00:44:59,16.799999,7190.4,,736.1999599999999,468.20002,525.60004,382.0,0.60040712,,,
DEEPWATER-BPUSBG,2020-01-08 00:45:01,64.900002,,57.0,,,,435.70001,,,,
DEEPWATER-DTL53P,2020-01-08 00:45:08,29.1,4094.6997,52.0,447.5,237.2,275.0,395.39999,,,,
DEEPWATER-XX0DST,2020-01-08 00:47:03,20.299999,3760.3,61.5,199.59999,253.39999,292.30002,410.79999,0.20013572,,,
DEEPWATER-DTL53P,2020-01-08 00:47:08,27.6,4095.4998,52.0,447.29999,,275.40002000000004,394.5,0.20013572,,,
DEEPWATER-1UBHZV,2020-01-08 00:47:35,25.1,4302.5996,52.0,287.89999,256.79999,283.79999,474.89999000000006,0.50033927,,,
DEEPWATER-453GJ0,2020-01-08 00:49:35,31.799999,0.0,63.0,0.0,32.0,32.0,463.39999000000006,0.0,,,
DEEPWATER-DTL53P,2020-01-08 00:50:08,28.700001,4094.1997,52.0,447.5,237.2,275.0,392.89999,0.30020356,,,
DEEPWATER-BZZIEL,2020-01-08 00:50:33,35.0,4055.8999,60.0,432.69998,233.60001,285.39999,466.70001,0.10006786,,,
DEEPWATER-BPUSBG,2020-01-08 00:51:01,64.900002,4239.6997,57.0,459.99997,228.0,287.60001,439.29999,0.20013572,,,
DEEPWATER-GMAJKI,2020-01-08 00:51:10,0.0,0.0,0.0,0.0,32.0,32.0,0.0,0.0,,,
DEEPWATER-EEJC2O,2020-01-08 00:51:27,21.6,4000.6997,62.0,204.8,258.10001,285.60001,469.29999,0.30020356,,,
DEEPWATER-4TYG1P,2020-01-08 00:52:05,0.0,4149.2998,0.0,4151.1001,222.59999,223.7,0.0,0.10006786,,,
DEEPWATER-DTL53P,2020-01-08 00:53:08,27.799999,4092.7,52.0,447.09998,237.40001,275.20001,392.70001,,,,
DEEPWATER-BPUSBG,2020-01-08 00:54:01,65.0,4240.7998,57.0,460.5,228.0,287.60001,435.39999000000006,0.20013572,,,
DEEPWATER-GROQ2A,2020-01-08 00:54:06,21.0,4105.5,57.0,527.19995,230.89999,278.19998,447.70001,0.30020356,,,
DEEPWATER-AHJLPP,2020-01-08 00:54:11,28.0,3453.9998,60.0,293.60001,244.0,280.19998,,0.30020356,,,
DEEPWATER-IDE13P,2020-01-08 00:54:28,64.699997,3826.0999,55.0,467.79999,228.60001,267.39999,435.5,0.30020356,,,
DEEPWATER-0KPXEZ,2020-01-08 00:54:54,21.9,3999.7998,58.0,239.59999,270.09998,305.10001,,0.30020356,,,
DEEPWATER-M24OXR,2020-01-08 00:54:54,55.299999,3822.5999,55.0,445.5,233.8,273.69998,421.5,0.30020356,,,
DEEPWATER-LGIE0L,2020-01-08 00:54:54,69.199997,3368.7998,57.0,386.70001,234.89999,297.5,446.89999000000006,0.20013572,,,
DEEPWATER-DTL53P,2020-01-08 00:55:08,28.700001,4096.7002,52.0,447.29999,237.2,275.0,394.79999,,,,
DEEPWATER-1WHBG2,2020-01-08 00:55:23,0.0,2031.8,0.0,2048.6001,216.70001,216.70001,,0.10006786,,,
DEEPWATER-MU3BOW,2020-01-08 00:56:11,64.599998,3754.0,51.0,722.39996,215.2,280.0,,0.30020356,,,
DEEPWATER-DTL53P,2020-01-08 00:59:08,27.4,4094.6997,52.0,446.99997,,275.20001,393.0,0.30020356,,,
DEEPWATER-RU0CIY,2020-01-08 01:00:00,28.0,3689.5999,55.400002,359.0,227.09999,341.80002,,0.30020356,,,
DEEPWATER-A5W4QG,2020-01-08 01:00:00,22.700001,3945.2998,54.0,273.89999,227.3,260.10001,,0.20013572,,,
DEEPWATER-CEO3A4,2020-01-08 01:00:00,34.5,4062.1001,65.5,309.10001,230.7,292.59998,432.0,0.50033927,,,
DEEPWATER-ISTQBO,2020-01-08 01:00:00,31.4,4004.3999,66.0,257.39999,221.39999,309.39999,456.60001,0.30020356,,,
DEEPWATER-UVG14O,2020-01-08 01:00:00,22.0,3615.2,53.400002,365.89996,244.8,288.90002000000004,,0.20013572,,,
DEEPWATER-TPS1RK,2020-01-08 01:00:00,45.0,6801.7998,62.799999,1119.5,453.79998,654.0,,0.10006786,,,
DEEPWATER-JCS1GP,2020-01-08 01:00:00,22.4,3930.7998,57.599998,199.79999,257.89999,304.5,,0.30020356,,,
DEEPWATER-VKCG0Y,2020-01-08 01:00:31,24.0,4168.2998,54.0,454.80002,235.2,279.0,424.70001,0.20013572,,,
DEEPWATER-1UBHZV,2020-01-08 01:00:35,23.700001,4282.8999,52.0,288.10001,256.79999,284.0,474.60001,0.40027145,,,
DEEPWATER-DTL53P,2020-01-08 01:02:08,28.700001,4093.9998,52.0,446.99997,237.2,275.20001,394.0,0.30020356,,,
DEEPWATER-BPUSBG,2020-01-08 01:03:01,65.0,4246.2998,57.0,461.89999000000006,228.0,287.80002,437.79999,0.20013572,,,
DEEPWATER-1UBHZV,2020-01-08 01:03:35,25.200001,4288.8999,52.0,288.29999,,283.79999,475.10001,0.40027145,,,
DEEPWATER-TXV4MX,2020-01-08 01:03:47,39.0,0.0,55.400002,0.0,-3.0517577999999995e-06,-3.0517577999999995e-06,,0.0,,,
DEEPWATER-DTL53P,2020-01-08 01:05:08,27.299999,4090.0999,52.0,446.5,237.2,275.40002000000004,392.39999,,,,
DEEPWATER-1UBHZV,2020-01-08 01:07:35,25.0,4303.1997,52.0,287.89999,256.79999,283.79999,474.60001,0.50033927,,,
DEEPWATER-DTL53P,2020-01-08 01:08:08,29.0,4095.1997,52.0,,,275.0,394.70001,,,,
DEEPWATER-453GJ0,2020-01-08 01:09:35,31.799999,0.0,63.0,0.0,32.0,32.0,462.20001,0.0,,,
DEEPWATER-U3TTRI,2020-01-08 01:09:59,16.799999,7193.0,48.0,749.60004,468.59998,527.40002,382.0,0.60040712,,,
DEEPWATER-BZZIEL,2020-01-08 01:10:33,35.700001,4057.5,60.0,433.29999,233.60001,285.39999,466.29999,0.20013572,,,
DEEPWATER-DTL53P,2020-01-08 01:11:08,27.6,4092.2,52.0,446.5,237.2,275.0,395.5,0.30020356,,,
DEEPWATER-GMAJKI,2020-01-08 01:11:10,0.0,0.0,0.0,0.0,32.0,32.0,0.0,0.0,,,
DEEPWATER-EEJC2O,2020-01-08 01:11:27,21.4,4001.6001,62.0,204.49998,258.29999,285.60001,470.70001,0.30020356,,,
DEEPWATER-4TYG1P,2020-01-08 01:12:05,0.0,4149.3999,0.0,4151.2998,222.59999,223.5,0.0,0.20013572,,,
DEEPWATER-1UBHZV,2020-01-08 01:12:35,25.200001,4168.2998,52.0,290.29999,256.79999,284.0,473.70001,0.40027145,,,
DEEPWATER-GROQ2A,2020-01-08 01:14:06,21.0,4102.8999,57.0,527.2999900000001,230.89999,278.19998,447.0,0.20013572,,,
DEEPWATER-IDE13P,2020-01-08 01:14:28,64.800003,3832.7,55.0,467.49997,228.60001,267.60001,434.29999,0.30020356,,,
DEEPWATER-M24OXR,2020-01-08 01:14:54,55.700001,3853.5999,55.0,445.20001,233.8,273.60001,421.10001,0.30020356,,,
DEEPWATER-0KPXEZ,2020-01-08 01:14:54,21.9,3998.5999,57.939999,239.39999,270.09998,305.39999,,0.40027145,,,
DEEPWATER-LGIE0L,2020-01-08 01:14:54,69.300003,3368.1997,57.0,387.39999,235.0,297.5,446.10001,0.20013572,,,
DEEPWATER-DTL53P,2020-01-08 01:15:08,28.200001,4092.2,52.0,446.09998,237.2,275.20001,395.89999,0.30020356,,,
DEEPWATER-1WHBG2,2020-01-08 01:15:23,0.0,2031.9,0.0,2048.5,216.29999,216.5,,0.10006786,,,
DEEPWATER-1UBHZV,2020-01-08 01:15:35,24.4,4286.1997,52.0,287.19998,256.79999,283.79999,476.29999,0.50033927,,,
DEEPWATER-MU3BOW,2020-01-08 01:16:11,65.400002,3745.5,51.0,724.69995,215.39999,279.70001,,0.40027145,,,
DEEPWATER-JCS1GP,2020-01-08 01:20:00,23.0,3949.6001,58.599998,200.09999,257.69998,303.39999,,0.30020356,,,
DEEPWATER-UVG14O,2020-01-08 01:20:00,22.0,3612.8999,53.5,365.79999,244.8,289.0,,0.30020356,,,
DEEPWATER-CEO3A4,2020-01-08 01:20:00,34.5,4061.9998,65.5,309.10001,230.7,292.79999,431.20001,0.40027145,,,
DEEPWATER-A5W4QG,2020-01-08 01:20:00,22.6,3946.9998,54.0,274.0,227.3,260.20001,,0.20013572,,,
DEEPWATER-ISTQBO,2020-01-08 01:20:00,31.0,4006.9998,66.0,258.0,221.39999,309.39999,458.39999000000006,0.30020356,,,
DEEPWATER-RU0CIY,2020-01-08 01:20:00,28.0,3687.3999,55.5,359.09998,227.09999,342.09998,,0.30020356,,,
DEEPWATER-TPS1RK,2020-01-08 01:20:00,45.0,6802.5996,62.900002,1119.5,454.19998,654.40002,,0.10006786,,,
DEEPWATER-VKCG0Y,2020-01-08 01:20:31,24.1,4167.7002,54.0,454.69998,235.2,279.0,425.10001,0.20013572,,,
DEEPWATER-BPUSBG,2020-01-08 01:23:01,65.0,4243.8999,57.0,461.69998,228.0,287.39999,436.70001,0.20013572,,,
DEEPWATER-DTL53P,2020-01-08 01:23:08,28.700001,,52.0,,,,394.10001,,,,
DEEPWATER-TXV4MX,2020-01-08 01:23:47,39.0,0.0,55.400002,0.0,-3.0517577999999995e-06,-3.0517577999999995e-06,,0.0,,,
DEEPWATER-EU2FJA,2020-01-08 01:23:50,50.400002,3903.3999,56.5,810.5,230.89999,283.30002,462.20001,1.1007465,,,
DEEPWATER-DTL53P,2020-01-08 01:25:08,28.200001,,52.0,,,,396.10001,,,,
DEEPWATER-XX0DST,2020-01-08 01:27:03,20.4,3761.5,61.5,199.5,253.39999,292.30002,413.0,0.30020356,,,
DEEPWATER-1UBHZV,2020-01-08 01:27:35,25.0,4292.7998,52.0,287.19998,257.0,284.20001,474.60001,0.40027145,,,
DEEPWATER-U3TTRI,2020-01-08 01:27:59,16.799999,7188.9996,48.0,737.0,468.0,528.0,382.0,0.40027144,,,
DEEPWATER-DTL53P,2020-01-08 01:29:08,28.6,,52.0,,,,395.5,,,,
DEEPWATER-453GJ0,2020-01-08 01:29:35,31.9,0.0,63.0,0.0,32.0,32.0,463.29999,0.0,,,
DEEPWATER-BZZIEL,2020-01-08 01:30:33,35.599998,4057.2,60.0,433.79999,233.60001,285.39999,464.89999000000006,0.10006786,,,
DEEPWATER-GMAJKI,2020-01-08 01:31:10,0.0,0.0,0.0,0.0,32.0,32.0,0.0,0.0,,,
DEEPWATER-EEJC2O,2020-01-08 01:31:27,21.4,3995.8999,62.0,203.60001,258.29999,285.79999,470.29999,0.20013572,,,
DEEPWATER-4TYG1P,2020-01-08 01:32:05,0.0,4149.3999,0.0,4151.1997,222.59999,223.5,0.0,0.20013572,,,
DEEPWATER-DTL53P,2020-01-08 01:32:08,27.9,4091.5,52.0,445.89996,237.2,275.0,392.5,0.30020356,,,
DEEPWATER-GROQ2A,2020-01-08 01:34:06,21.0,4092.5,57.0,526.5,230.89999,278.39999,448.0,0.30020356,,,
DEEPWATER-AHJLPP,2020-01-08 01:34:11,29.0,3461.7,59.900002,293.69998,244.0,280.19998,,0.30020356,,,
DEEPWATER-IDE13P,2020-01-08 01:34:28,64.900002,3839.3999,55.0,467.49997,228.60001,267.60001,434.89999000000006,0.30020356,,,
DEEPWATER-0KPXEZ,2020-01-08 01:34:54,21.799999,4000.1997,58.0,240.79999,270.09998,305.19998,,0.30020356,,,
DEEPWATER-LGIE0L,2020-01-08 01:34:54,69.400002,3367.3999,57.0,383.60001,235.0,297.5,449.79999,0.30020356,,,
DEEPWATER-M24OXR,2020-01-08 01:34:54,54.900002,3837.8999,55.0,444.99997,233.8,273.69998,421.29999,0.30020356,,,
DEEPWATER-DTL53P,2020-01-08 01:35:08,28.700001,4091.0999,52.0,445.29999,237.2,275.0,392.5,0.30020356,,,
DEEPWATER-1WHBG2,2020-01-08 01:35:23,0.0,2032.4,0.0,2048.5,216.10001,216.29999,,0.10006786,,,
DEEPWATER-MU3BOW,2020-01-08 01:36:11,66.5,3714.6997,51.0,720.5,215.39999,280.39999,,0.30020356,,,
DEEPWATER-DTL53P,2020-01-08 01:38:08,28.4,,52.0,,,,394.20001,,,,
DEEPWATER-UVG14O,2020-01-08 01:40:00,22.0,3613.2,53.5,365.99997,244.89999,289.0,,0.30020356,,,
DEEPWATER-JCS1GP,2020-01-08 01:40:00,23.200001,3945.0999,58.799999,200.29999,257.5,304.0,,0.30020356,,,
DEEPWATER-CEO3A4,2020-01-08 01:40:00,34.5,4063.8,65.5,308.89999,230.7,293.0,432.79999,0.50033927,,,
DEEPWATER-TPS1RK,2020-01-08 01:40:00,45.0,6802.4,62.799999,1119.6,454.6,654.40002,,0.20013572,,,
DEEPWATER-A5W4QG,2020-01-08 01:40:00,22.700001,3947.9998,54.0,274.0,227.3,260.20001,,0.20013572,,,
DEEPWATER-RU0CIY,2020-01-08 01:40:00,28.0,3688.8999,55.400002,359.0,227.09999,342.29999,,0.30020356,,,
DEEPWATER-ISTQBO,2020-01-08 01:40:00,31.5,4009.6997,66.0,257.29999,221.20001,309.39999,457.20001,0.30020356,,,
DEEPWATER-VKCG0Y,2020-01-08 01:40:31,24.1,4166.7998,54.0,454.39999000000006,235.2,279.0,422.60001,0.20013572,,,
DEEPWATER-BPUSBG,2020-01-08 01:43:01,65.0,4244.2002,57.0,461.89999000000006,228.0,287.80002,435.60001,0.20013572,,,
DEEPWATER-TXV4MX,2020-01-08 01:43:47,39.0,0.0,55.400002,0.0,-3.0517577999999995e-06,-3.0517577999999995e-06,,0.0,,,
DEEPWATER-DTL53P,2020-01-08 01:45:08,28.700001,4089.8,52.0,445.10001,237.2,275.0,393.10001,0.20013572,,,
DEEPWATER-DTL53P,2020-01-08 01:47:08,27.4,4087.3997,52.0,445.10001,,275.20001,393.79999,,,,
DEEPWATER-BZZIEL,2020-01-08 01:49:33,35.700001,4053.1997,,434.29999,233.60001,285.39999,465.29999,0.20013572,,,
DEEPWATER-453GJ0,2020-01-08 01:49:35,31.700001,0.0,63.0,0.0,32.0,32.0,463.79999,0.0,,,
DEEPWATER-DTL53P,2020-01-08 01:50:08,28.6,4087.1997,52.0,444.99997,,275.0,392.70001,0.20013572,,,
DEEPWATER-BZZIEL,2020-01-08 01:50:33,35.599998,4053.1997,60.0,434.39999000000006,233.60001,285.60001,464.5,0.20013572,,,
DEEPWATER-GMAJKI,2020-01-08 01:51:10,0.0,0.0,0.0,0.0,32.0,32.0,0.0,0.0,,,
DEEPWATER-EEJC2O,2020-01-08 01:51:27,21.4,4005.0999,62.0,202.7,258.39999,285.60001,468.79999,0.30020356,,,
DEEPWATER-4TYG1P,2020-01-08 01:52:05,0.0,4149.2998,0.0,4151.2998,222.59999,223.5,0.0,0.20013572,,,
DEEPWATER-DTL53P,2020-01-08 01:53:08,27.6,4088.1001,52.0,444.79999,237.2,275.0,392.79999,0.30020356,,,
DEEPWATER-GROQ2A,2020-01-08 01:54:06,21.1,4107.6997,57.0,526.40002,230.89999,278.10001,446.89999000000006,0.20013572,,,
DEEPWATER-AHJLPP,2020-01-08 01:54:11,28.0,3463.0999,60.0,293.60001,244.0,280.19998,,0.30020356,,,
DEEPWATER-IDE13P,2020-01-08 01:54:28,64.800003,3831.3,55.0,467.69998,228.60001,267.60001,436.29999,0.30020356,,,
DEEPWATER-M24OXR,2020-01-08 01:54:54,55.200001,3825.3999,55.0,444.69998,233.8,273.69998,422.39999000000006,0.30020356,,,
DEEPWATER-LGIE0L,2020-01-08 01:54:54,69.199997,3366.9998,57.0,385.0,234.89999,297.5,447.0,0.30020356,,,
DEEPWATER-0KPXEZ,2020-01-08 01:54:54,22.0,3999.8999,58.0,240.29999,270.09998,305.19998,,0.30020356,,,
DEEPWATER-DTL53P,2020-01-08 01:55:08,28.700001,4086.9998,52.0,444.89996,237.2,274.79999,394.5,,,,
DEEPWATER-1WHBG2,2020-01-08 01:55:23,0.0,2031.7,0.0,2048.5,216.0,216.0,,0.10006786,,,
DEEPWATER-MU3BOW,2020-01-08 01:56:11,65.900002,3720.7998,51.0,715.10004,215.39999,280.60001,,0.30020356,,,
DEEPWATER-1UBHZV,2020-01-08 01:57:35,23.9,4251.6997,52.0,286.39999,257.20001,284.40002000000004,475.70001,0.50033927,,,
DEEPWATER-DTL53P,2020-01-08 01:59:08,27.700001,,52.0,,,,393.29999,,,,
DEEPWATER-A5W4QG,2020-01-08 02:00:00,22.799999,3947.3999,54.0,273.89999,227.3,260.39999,,0.20013572,,,
DEEPWATER-UVG14O,2020-01-08 02:00:00,22.0,3613.8999,53.5,365.89996,244.89999,288.90002000000004,,0.30020356,,,
DEEPWATER-CEO3A4,2020-01-08 02:00:00,34.5,4074.0,65.5,309.10001,230.7,292.79999,432.0,0.50033927,,,
DEEPWATER-ISTQBO,2020-01-08 02:00:00,31.5,4012.3999,66.0,257.89999,221.39999,309.39999,457.10001,0.30020356,,,
DEEPWATER-RU0CIY,2020-01-08 02:00:00,28.0,3688.1997,55.5,359.09998,227.09999,342.09998,,0.30020356,,,
DEEPWATER-JCS1GP,2020-01-08 02:00:00,22.299999,3932.6001,57.5,199.5,257.5,304.20001,,0.30020356,,,
DEEPWATER-TPS1RK,2020-01-08 02:00:00,45.0,6803.5996,62.900002,1119.2999,454.6,655.20002,,0.20013572,,,
DEEPWATER-VKCG0Y,2020-01-08 02:00:31,24.1,4167.3999,54.0,454.39999000000006,235.2,279.0,424.0,0.20013572,,,
DEEPWATER-1UBHZV,2020-01-08 02:00:35,24.9,4288.2002,52.0,287.0,257.0,284.20001,474.20001,,,,
DEEPWATER-DTL53P,2020-01-08 02:02:08,28.700001,4087.7998,52.0,444.29999,237.2,275.20001,393.60001,0.30020356,,,
DEEPWATER-BPUSBG,2020-01-08 02:03:01,64.800003,,57.0,,,,437.5,,,,
DEEPWATER-TXV4MX,2020-01-08 02:03:47,38.0,,55.400002,,,,,,,,
DEEPWATER-EU2FJA,2020-01-08 02:03:50,50.400002,3902.5999,56.5,810.2000099999999,230.89999,282.69998,461.70001,1.1007465,,,
DEEPWATER-U3TTRI,2020-01-08 02:04:59,,,48.0,,,,,,,,
DEEPWATER-DTL53P,2020-01-08 02:05:08,28.200001,4087.3997,52.0,444.5,237.2,275.0,394.0,0.30020356,,,
DEEPWATER-1UBHZV,2020-01-08 02:06:35,23.5,4213.7998,52.0,287.5,,,473.79999,0.50033927,,,
DEEPWATER-XX0DST,2020-01-08 02:07:03,20.299999,3763.5999,61.5,198.69998,253.60001,292.30002,413.10001,0.20013572,,,
DEEPWATER-1UBHZV,2020-01-08 02:07:35,25.299999,4273.5,52.0,287.79999,257.0,284.20001,474.79999,0.50033927,,,
DEEPWATER-453GJ0,2020-01-08 02:09:35,31.799999,0.0,63.0,0.0,32.0,32.0,463.70001,0.0,,,
DEEPWATER-BZZIEL,2020-01-08 02:10:33,35.5,,60.0,,,,466.5,,,,
DEEPWATER-DTL53P,2020-01-08 02:11:08,28.9,4084.9998,52.0,443.89996,,275.20001,395.5,,,,
DEEPWATER-GMAJKI,2020-01-08 02:11:10,0.0,0.0,0.0,0.0,32.0,32.0,0.0,0.0,,,
DEEPWATER-EEJC2O,2020-01-08 02:11:27,21.5,4006.3999,62.0,202.99998,258.29999,285.30002,471.20001,0.30020356,,,
DEEPWATER-4TYG1P,2020-01-08 02:12:05,0.0,4149.5,0.0,4151.2998,222.59999,223.7,0.0,0.20013572,,,
DEEPWATER-GROQ2A,2020-01-08 02:14:06,21.200001,4103.3999,57.0,526.59998,230.89999,278.10001,445.79999,0.20013572,,,
DEEPWATER-DTL53P,2020-01-08 02:14:08,27.299999,4086.1997,52.0,444.10001,237.2,275.20001,394.89999,0.30020356,,,
DEEPWATER-AHJLPP,2020-01-08 02:14:11,29.0,3452.5999,60.0,293.5,244.0,280.39999,,0.30020356,,,
DEEPWATER-IDE13P,2020-01-08 02:14:28,64.800003,3811.8999,55.0,467.49997,228.60001,267.60001,434.70001,0.30020356,,,
DEEPWATER-0KPXEZ,2020-01-08 02:14:54,21.9,,58.0,,,,,,,,
DEEPWATER-LGIE0L,2020-01-08 02:14:54,69.300003,,57.0,,,,447.5,,,,
DEEPWATER-M24OXR,2020-01-08 02:14:54,55.599998,,55.0,,,,421.29999,,,,
DEEPWATER-DTL53P,2020-01-08 02:15:08,28.700001,4082.7998,52.0,444.20001,237.2,274.79999,395.0,0.30020356,,,
DEEPWATER-1WHBG2,2020-01-08 02:15:23,0.0,2030.4999,0.0,2048.2,215.60001,215.8,,0.10006786,,,
DEEPWATER-MU3BOW,2020-01-08 02:16:11,64.900002,3746.5,51.0,718.19995,215.2,279.70001,,0.40027145,,,
DEEPWATER-A5W4QG,2020-01-08 02:20:00,22.799999,3948.2998,54.0,274.0,227.3,260.39999,,0.30020356,,,
DEEPWATER-UVG14O,2020-01-08 02:20:00,22.0,3613.7,53.5,366.10001,244.89999,289.0,,0.30020356,,,
DEEPWATER-RU0CIY,2020-01-08 02:20:00,28.0,3688.9998,55.400002,359.19998,227.09999,342.09998,,0.30020356,,,
DEEPWATER-TPS1RK,2020-01-08 02:20:00,45.0,6804.4,62.799999,1119.2,454.6,654.79998,,0.20013572,,,
DEEPWATER-JCS1GP,2020-01-08 02:20:00,21.700001,3922.5999,57.200001,200.40001,257.69998,304.5,,0.30020356,,,
DEEPWATER-ISTQBO,2020-01-08 02:20:00,31.6,4007.2998,66.0,257.39999,221.39999,309.39999,460.39999000000006,0.20013572,,,
DEEPWATER-CEO3A4,2020-01-08 02:20:00,34.5,4071.7,65.5,309.0,230.7,293.0,432.79999,0.50033927,,,
DEEPWATER-DTL53P,2020-01-08 02:20:08,27.6,4081.8,52.0,444.10001,,275.20001,396.39999,0.20013572,,,
DEEPWATER-VKCG0Y,2020-01-08 02:20:31,24.0,4169.1001,54.0,454.39999000000006,235.2,279.09998,423.79999,0.10006786,,,
DEEPWATER-BPUSBG,2020-01-08 02:21:01,65.099998,4237.3999,57.0,462.5,228.0,287.60001,438.70001,0.20013572,,,
DEEPWATER-BPUSBG,2020-01-08 02:23:01,65.099998,4235.2998,57.0,463.19998,228.0,287.60001,438.60001,0.20013572,,,
DEEPWATER-DTL53P,2020-01-08 02:23:08,29.0,4084.8999,52.0,443.59998,237.2,275.0,394.10001,,,,
DEEPWATER-TXV4MX,2020-01-08 02:23:47,39.0,0.0,55.400002,0.0,-3.0517577999999995e-06,-3.0517577999999995e-06,,0.0,,,
DEEPWATER-DTL53P,2020-01-08 02:25:08,28.1,4084.3999,52.0,443.29999,237.2,275.20001,395.10001,,,,
DEEPWATER-1UBHZV,2020-01-08 02:27:35,24.799999,4295.8999,52.0,287.10001,257.0,283.79999,471.5,0.50033927,,,
DEEPWATER-DTL53P,2020-01-08 02:29:08,28.9,4084.7998,52.0,443.10001,,,394.60001,0.20013572,,,
